character_name,story_name,primary_archetype,match_type,imdb_tconst,imdb_titleType,imdb_primaryTitle,imdb_startYear,imdb_genres
Seven of Nine,Star Trek: Voyager,Traditionalist-Hero,exact,tt0112178,tvSeries,Star Trek: Voyager,1995.0,"Action,Adventure,Drama"
Kes,Star Trek: Voyager,Hero-Adventurer-Angel,exact,tt0112178,tvSeries,Star Trek: Voyager,1995.0,"Action,Adventure,Drama"
Sutter Keely,The Spectacular Now,Demon-Adventurer,exact,tt1714206,movie,The Spectacular Now,2013.0,"Drama,Romance"
Aimee Finecky,The Spectacular Now,Angel,exact,tt1714206,movie,The Spectacular Now,2013.0,"Drama,Romance"
Richard Castle,Castle,Adventurer,exact,tt1219024,tvSeries,Castle,2009.0,"Comedy,Crime,Drama"
Kate Beckett,Castle,Hero,exact,tt1219024,tvSeries,Castle,2009.0,"Comedy,Crime,Drama"
Martha Rodgers,Castle,Sophisticate-Hero-Adventurer,exact,tt1219024,tvSeries,Castle,2009.0,"Comedy,Crime,Drama"
Javier Esposito,Castle,Adventurer-Brute-Hero,exact,tt1219024,tvSeries,Castle,2009.0,"Comedy,Crime,Drama"
Kevin Ryan,Castle,Diva-Hero-Angel,exact,tt1219024,tvSeries,Castle,2009.0,"Comedy,Crime,Drama"
Alexis Castle,Castle,Adventurer-Angel-Hero,exact,tt1219024,tvSeries,Castle,2009.0,"Comedy,Crime,Drama"
Rachel Green,Friends,Diva-Adventurer,exact,tt1912397,short,Friends,1910.0,"Drama,Short"
Monica Geller,Friends,Diva-Hero,exact,tt1912397,short,Friends,1910.0,"Drama,Short"
Phoebe Buffay,Friends,Adventurer,exact,tt1912397,short,Friends,1910.0,"Drama,Short"
Joey Tribbiani,Friends,Brute-Adventurer,exact,tt1912397,short,Friends,1910.0,"Drama,Short"
Chandler Bing,Friends,Diva-Adventurer-Outcast,exact,tt1912397,short,Friends,1910.0,"Drama,Short"
Ross Geller,Friends,Traditionalist-Outcast-Diva,exact,tt1912397,short,Friends,1910.0,"Drama,Short"
James Gordon,Gotham,Hero,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Harvey Bullock,Gotham,Outcast-Brute-Demon,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Bruce Wayne,Gotham,Hero,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Oswald Cobblepot,Gotham,Outcast-Geek-Demon,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Selina Kyle,Gotham,Adventurer-Hero-Demon,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Edward Nygma,Gotham,Hero-Demon-Geek,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Alfred Pennyworth,Gotham,Hero,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Barbara Kean,Gotham,Hero-Demon,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Leslie Thompkins,Gotham,Hero,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Lucius Fox,Gotham,Angel-Hero,exact,tt3749900,tvSeries,Gotham,2014.0,"Action,Crime,Drama"
Rick Blaine,Casablanca,Hero,exact,tt0034583,movie,Casablanca,1942.0,"Drama,Romance,War"
Ilsa Lund,Casablanca,Diva-Angel-Hero,exact,tt0034583,movie,Casablanca,1942.0,"Drama,Romance,War"
Victor Laszlo,Casablanca,Hero,exact,tt0034583,movie,Casablanca,1942.0,"Drama,Romance,War"
Geralt of Rivia,The Witcher,Lone Wolf-Hero,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Ciri,The Witcher,Adventurer-Hero,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Yennefer,The Witcher,Adventurer-Demon-Hero,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Fringilla,The Witcher,Traditionalist-Demon-Hero,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Cahir,The Witcher,Hero-Traditionalist-Demon,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Tissaia,The Witcher,Traditionalist-Hero,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Dara,The Witcher,Lone Wolf-Angel-Outcast,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Triss,The Witcher,Hero-Angel,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Jaskier,The Witcher,Adventurer,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Istredd,The Witcher,Angel-Diva-Hero,exact,tt5949186,short,The Witcher,2016.0,"Biography,Documentary,Drama"
Lorelai Gilmore,Gilmore Girls,Adventurer,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Rory Gilmore,Gilmore Girls,Angel-Diva-Hero,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Lane Kim,Gilmore Girls,Angel-Adventurer-Hero,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Luke Danes,Gilmore Girls,Lone Wolf-Outcast-Hero,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Michel Gerard,Gilmore Girls,Diva-Demon-Hero,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Emily Gilmore,Gilmore Girls,Demon-Diva-Hero,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Richard Gilmore,Gilmore Girls,Traditionalist-Hero,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Sookie St. James,Gilmore Girls,Angel-Adventurer,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Kirk Gleason,Gilmore Girls,Diva-Outcast,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Paris Geller,Gilmore Girls,Traditionalist-Demon-Hero,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Miss Patty,Gilmore Girls,Adventurer,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Dean Forester,Gilmore Girls,Brute-Outcast,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Logan Huntzberger,Gilmore Girls,Hero-Demon-Adventurer,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Jackson Belleville,Gilmore Girls,Adventurer-Outcast-Angel,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Taylor Doose,Gilmore Girls,Demon-Diva,exact,tt0238784,tvSeries,Gilmore Girls,2000.0,"Comedy,Drama"
Fox Mulder,The X-Files,Geek-Hero-Adventurer,exact,tt0106179,tvSeries,The X-Files,1993.0,"Adventure,Crime,Drama"
Dana Scully,The X-Files,Hero,exact,tt0106179,tvSeries,The X-Files,1993.0,"Adventure,Crime,Drama"
Walter Skinner,The X-Files,Traditionalist-Hero,exact,tt0106179,tvSeries,The X-Files,1993.0,"Adventure,Crime,Drama"
Tony Soprano,The Sopranos,Hero-Demon,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Dr. Jennifer Melfi,The Sopranos,Angel-Hero,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Carmela Soprano,The Sopranos,Brute-Diva-Hero,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Christopher Moltisanti,The Sopranos,Outcast-Adventurer-Demon,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Junior Soprano,The Sopranos,Hero-Demon,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Silvio Dante,The Sopranos,Demon-Brute-Hero,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Paulie 'Walnuts' Gualtieri,The Sopranos,Adventurer-Brute-Demon,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
A.J. Soprano,The Sopranos,Demon-Outcast-Fool,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Meadow Soprano,The Sopranos,Adventurer-Diva-Hero,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Janice Soprano,The Sopranos,Fool-Adventurer-Demon,exact,tt0141842,tvSeries,The Sopranos,1999.0,"Crime,Drama"
Paul Atreides,Dune,Hero,exact,tt0309338,movie,Dune,1989.0,"Crime,Drama,Mystery"
Lady Jessica,Dune,Hero,exact,tt0309338,movie,Dune,1989.0,"Crime,Drama,Mystery"
Duke Leto Atreides,Dune,Hero,exact,tt0309338,movie,Dune,1989.0,"Crime,Drama,Mystery"
Baron Harkonnen,Dune,Demon,exact,tt0309338,movie,Dune,1989.0,"Crime,Drama,Mystery"
Thufir Hawat,Dune,Hero-Traditionalist,exact,tt0309338,movie,Dune,1989.0,"Crime,Drama,Mystery"
Chani,Dune,Lone Wolf-Hero,exact,tt0309338,movie,Dune,1989.0,"Crime,Drama,Mystery"
Wolverine,X-Men,Lone Wolf-Hero-Demon,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Professor X,X-Men,Hero,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Magneto,X-Men,Demon-Hero,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Mystique,X-Men,Adventurer-Hero-Demon,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Jean Grey,X-Men,Hero,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Cyclops,X-Men,Brute-Outcast-Hero,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Storm,X-Men,Hero,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Rogue,X-Men,Hero-Geek-Outcast,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Iceman,X-Men,Diva-Outcast-Angel,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Colossus,X-Men,Traditionalist-Angel-Hero,exact,tt2070571,tvMiniSeries,X-Men,2011.0,"Action,Animation,Drama"
Marianne Sheridan,Normal People,Geek-Hero,exact,tt0277928,movie,Normal People,2001.0,Drama
Connell Waldron,Normal People,Hero-Outcast-Angel,exact,tt0277928,movie,Normal People,2001.0,Drama
John McClane,Die Hard,Demon-Lone Wolf-Hero,exact,tt35220700,tvSeries,Die Hard,2024.0,"Crime,Drama,Thriller"
Hans Gruber,Die Hard,Hero-Demon,exact,tt35220700,tvSeries,Die Hard,2024.0,"Crime,Drama,Thriller"
Holly Gennero-McClane,Die Hard,Diva-Angel-Hero,exact,tt35220700,tvSeries,Die Hard,2024.0,"Crime,Drama,Thriller"
Johnny,The Room,Outcast-Demon-Adventurer,exact,tt9193122,short,The Room,1967.0,"Animation,Comedy,Fantasy"
Lisa,The Room,Adventurer-Diva-Demon,exact,tt9193122,short,The Room,1967.0,"Animation,Comedy,Fantasy"
Mark,The Room,Demon-Adventurer-Brute,exact,tt9193122,short,The Room,1967.0,"Animation,Comedy,Fantasy"
Denny,The Room,Outcast-Adventurer-Fool,exact,tt9193122,short,The Room,1967.0,"Animation,Comedy,Fantasy"
Peter,The Room,Diva-Traditionalist,exact,tt9193122,short,The Room,1967.0,"Animation,Comedy,Fantasy"
Michelle,The Room,Brute-Demon-Diva,exact,tt9193122,short,The Room,1967.0,"Animation,Comedy,Fantasy"
Marcus Miles,Bad Boys,Hero-Outcast-Brute,exact,tt0377338,short,Bad Boys,1908.0,"Comedy,Short"
Mike Lowrey,Bad Boys,Sophisticate-Adventurer-Hero,exact,tt0377338,short,Bad Boys,1908.0,"Comedy,Short"
Selina Meyer,Veep,Diva-Demon,exact,tt1759761,tvSeries,Veep,2012.0,Comedy
Amy Brookheimer,Veep,Traditionalist-Demon-Hero,exact,tt1759761,tvSeries,Veep,2012.0,Comedy
Gary Walsh,Veep,Diva-Outcast-Angel,exact,tt1759761,tvSeries,Veep,2012.0,Comedy
Dan Egan,Veep,Hero-Diva-Demon,exact,tt1759761,tvSeries,Veep,2012.0,Comedy
Jonah Ryan,Veep,Fool-Outcast-Demon,exact,tt1759761,tvSeries,Veep,2012.0,Comedy
Mike McLintock,Veep,Fool-Outcast,exact,tt1759761,tvSeries,Veep,2012.0,Comedy
Betty Elms,Mulholland Drive,Adventurer-Outcast-Diva,exact,tt0166924,movie,Mulholland Drive,2001.0,"Drama,Mystery,Thriller"
Rita,Mulholland Drive,Geek-Hero-Adventurer,exact,tt0166924,movie,Mulholland Drive,2001.0,"Drama,Mystery,Thriller"
Leonard Hofstadter,The Big Bang Theory,Diva-Outcast-Angel,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Sheldon Cooper,The Big Bang Theory,Diva-Traditionalist-Hero,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Penny Hofstadter,The Big Bang Theory,Brute-Adventurer,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Howard Wolowitz,The Big Bang Theory,Adventurer-Outcast-Diva,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Raj Koothrappali,The Big Bang Theory,Outcast-Diva-Angel,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Leslie Winkle,The Big Bang Theory,Hero-Demon,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Bernadette Rostenkowski,The Big Bang Theory,Diva-Hero,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Amy Farrah Fowler,The Big Bang Theory,Geek-Angel-Hero,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Stuart Bloom,The Big Bang Theory,Traditionalist-Fool-Outcast,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Mary Cooper,The Big Bang Theory,Diva-Hero-Brute,exact,tt1147717,short,The Big Bang Theory,2007.0,"Drama,Short,Thriller"
Joel Barish,Eternal Sunshine of the Spotless Mind,Traditionalist-Angel-Outcast,exact,tt0338013,movie,Eternal Sunshine of the Spotless Mind,2004.0,"Drama,Romance,Sci-Fi"
Clementine Kruczynski,Eternal Sunshine of the Spotless Mind,Adventurer,exact,tt0338013,movie,Eternal Sunshine of the Spotless Mind,2004.0,"Drama,Romance,Sci-Fi"
Mary Svevo,Eternal Sunshine of the Spotless Mind,Angel-Outcast-Diva,exact,tt0338013,movie,Eternal Sunshine of the Spotless Mind,2004.0,"Drama,Romance,Sci-Fi"
Li Mu Bai,"Crouching Tiger, Hidden Dragon",Angel-Hero,exact,tt0190332,movie,"Crouching Tiger, Hidden Dragon",2000.0,"Action,Adventure,Drama"
Yu Shu Lien,"Crouching Tiger, Hidden Dragon",Hero,exact,tt0190332,movie,"Crouching Tiger, Hidden Dragon",2000.0,"Action,Adventure,Drama"
Jen Yu,"Crouching Tiger, Hidden Dragon",Adventurer-Hero-Demon,exact,tt0190332,movie,"Crouching Tiger, Hidden Dragon",2000.0,"Action,Adventure,Drama"
Princess Ariel,The Little Mermaid,Angel-Adventurer,exact,tt0070326,movie,The Little Mermaid,1975.0,"Adventure,Animation,Drama"
Ursula,The Little Mermaid,Demon,exact,tt0070326,movie,The Little Mermaid,1975.0,"Adventure,Animation,Drama"
Flounder,The Little Mermaid,Adventurer-Angel,exact,tt0070326,movie,The Little Mermaid,1975.0,"Adventure,Animation,Drama"
Miriam Maisel,The Marvelous Mrs. Maisel,Hero-Adventurer,exact,tt5788792,tvSeries,The Marvelous Mrs. Maisel,2017.0,"Comedy,Drama"
Susie Myerson,The Marvelous Mrs. Maisel,Hero-Lone Wolf-Demon,exact,tt5788792,tvSeries,The Marvelous Mrs. Maisel,2017.0,"Comedy,Drama"
Joel Maisel,The Marvelous Mrs. Maisel,Brute-Outcast-Diva,exact,tt5788792,tvSeries,The Marvelous Mrs. Maisel,2017.0,"Comedy,Drama"
Rose Weissman,The Marvelous Mrs. Maisel,Traditionalist-Hero-Diva,exact,tt5788792,tvSeries,The Marvelous Mrs. Maisel,2017.0,"Comedy,Drama"
Abe Weissman,The Marvelous Mrs. Maisel,Diva-Traditionalist-Hero,exact,tt5788792,tvSeries,The Marvelous Mrs. Maisel,2017.0,"Comedy,Drama"
Villanelle,Killing Eve,Hero-Adventurer-Demon,exact,tt7016936,tvSeries,Killing Eve,2018.0,"Action,Adventure,Drama"
Eve Polastri,Killing Eve,Adventurer-Outcast-Hero,exact,tt7016936,tvSeries,Killing Eve,2018.0,"Action,Adventure,Drama"
Carolyn Martens,Killing Eve,Traditionalist-Demon-Hero,exact,tt7016936,tvSeries,Killing Eve,2018.0,"Action,Adventure,Drama"
Konstantin,Killing Eve,Traditionalist-Hero-Demon,exact,tt7016936,tvSeries,Killing Eve,2018.0,"Action,Adventure,Drama"
Niko Polastri,Killing Eve,Angel-Traditionalist-Outcast,exact,tt7016936,tvSeries,Killing Eve,2018.0,"Action,Adventure,Drama"
Kenny Stowton,Killing Eve,Outcast-Hero-Angel,exact,tt7016936,tvSeries,Killing Eve,2018.0,"Action,Adventure,Drama"
Lord Business,The Lego Movie,Demon,fuzzy,tt14459238,movie,The Leo Movie,2022.0,Drama
Vitruvius,The Lego Movie,Geek-Adventurer-Hero,fuzzy,tt14459238,movie,The Leo Movie,2022.0,Drama
Emmet Brickowski,The Lego Movie,Adventurer-Angel,fuzzy,tt14459238,movie,The Leo Movie,2022.0,Drama
Wyldstyle,The Lego Movie,Lone Wolf-Demon-Hero,fuzzy,tt14459238,movie,The Leo Movie,2022.0,Drama
Batman,The Lego Movie,Hero-Demon,fuzzy,tt14459238,movie,The Leo Movie,2022.0,Drama
Jonah Simms,Superstore,Hero-Angel-Diva,exact,tt4477976,tvSeries,Superstore,2015.0,Comedy
Dina Fox,Superstore,Demon-Hero,exact,tt4477976,tvSeries,Superstore,2015.0,Comedy
Garrett McNeill,Superstore,Non archetype,exact,tt4477976,tvSeries,Superstore,2015.0,Comedy
Mateo Liwanag,Superstore,Demon-Adventurer-Diva,exact,tt4477976,tvSeries,Superstore,2015.0,Comedy
Glenn Sturgis,Superstore,Outcast-Diva-Angel,exact,tt4477976,tvSeries,Superstore,2015.0,Comedy
Amy Sosa,Superstore,Hero,exact,tt4477976,tvSeries,Superstore,2015.0,Comedy
Andy Dufresne,The Shawshank Redemption,Angel-Hero,exact,tt0111161,movie,The Shawshank Redemption,1994.0,Drama
Ellis Boyd 'Red' Redding,The Shawshank Redemption,Lone Wolf-Angel-Hero,exact,tt0111161,movie,The Shawshank Redemption,1994.0,Drama
Samuel Norton,The Shawshank Redemption,Diva-Traditionalist-Demon,exact,tt0111161,movie,The Shawshank Redemption,1994.0,Drama
Heywood,The Shawshank Redemption,Demon-Brute-Outcast,exact,tt0111161,movie,The Shawshank Redemption,1994.0,Drama
Byron Hadley,The Shawshank Redemption,Traditionalist-Brute-Demon,exact,tt0111161,movie,The Shawshank Redemption,1994.0,Drama
Brooks Hatlen,The Shawshank Redemption,Traditionalist-Outcast-Angel,exact,tt0111161,movie,The Shawshank Redemption,1994.0,Drama
Stan Marsh,South Park,Angel-Outcast-Hero,exact,tt0121955,tvSeries,South Park,1997.0,"Animation,Comedy"
Kyle Broflovski,South Park,Outcast-Angel-Hero,exact,tt0121955,tvSeries,South Park,1997.0,"Animation,Comedy"
Eric Cartman,South Park,Demon,exact,tt0121955,tvSeries,South Park,1997.0,"Animation,Comedy"
Kenny McCormick,South Park,Adventurer-Outcast-Lone Wolf,exact,tt0121955,tvSeries,South Park,1997.0,"Animation,Comedy"
Butters,South Park,Fool-Outcast-Angel,exact,tt0121955,tvSeries,South Park,1997.0,"Animation,Comedy"
Luke Skywalker,Star Wars: A New Hope,Hero-Angel-Adventurer,fuzzy,tt13504020,short,Star Wars: A New Order,2020.0,"Animation,Comedy,Sci-Fi"
Princess Leia,Star Wars: A New Hope,Hero,fuzzy,tt13504020,short,Star Wars: A New Order,2020.0,"Animation,Comedy,Sci-Fi"
Han Solo,Star Wars: A New Hope,Demon-Adventurer,fuzzy,tt13504020,short,Star Wars: A New Order,2020.0,"Animation,Comedy,Sci-Fi"
Darth Vader,Star Wars: A New Hope,Hero-Demon,fuzzy,tt13504020,short,Star Wars: A New Order,2020.0,"Animation,Comedy,Sci-Fi"
Obi-Wan Kenobi,Star Wars: A New Hope,Angel-Hero,fuzzy,tt13504020,short,Star Wars: A New Order,2020.0,"Animation,Comedy,Sci-Fi"
C-3PO,Star Wars: A New Hope,Angel-Diva-Traditionalist,fuzzy,tt13504020,short,Star Wars: A New Order,2020.0,"Animation,Comedy,Sci-Fi"
Richard Hendricks,Silicon Valley,Diva-Geek-Outcast,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Erlich Bachman,Silicon Valley,Fool-Adventurer-Demon,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Nelson Bighetti,Silicon Valley,Angel-Fool,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Bertram Gilfoyle,Silicon Valley,Lone Wolf-Hero-Demon,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Dinesh Chugtai,Silicon Valley,Outcast-Diva,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Peter Gregory,Silicon Valley,Traditionalist-Geek-Hero,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Monica Hall,Silicon Valley,Hero,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Jared Dunn,Silicon Valley,Traditionalist-Hero-Angel,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Gavin Belson,Silicon Valley,Diva-Demon,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Jian-Yang,Silicon Valley,Demon,exact,tt0403503,movie,Silicon Valley,2005.0,Drama
Sam Winchester,Supernatural,Outcast-Angel-Hero,exact,tt0024631,movie,Supernatural,1933.0,"Drama,Horror,Mystery"
Dean Winchester,Supernatural,Hero-Demon-Adventurer,exact,tt0024631,movie,Supernatural,1933.0,"Drama,Horror,Mystery"
Castiel,Supernatural,Outcast-Angel-Hero,exact,tt0024631,movie,Supernatural,1933.0,"Drama,Horror,Mystery"
Aang,Avatar: The Last Airbender,Angel-Adventurer,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Zuko,Avatar: The Last Airbender,Demon-Outcast-Hero,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Katara,Avatar: The Last Airbender,Angel-Hero,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Toph Beifong,Avatar: The Last Airbender,Demon-Lone Wolf-Hero,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Sokka,Avatar: The Last Airbender,Adventurer,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Azula,Avatar: The Last Airbender,Hero-Demon,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Iroh,Avatar: The Last Airbender,Adventurer-Hero-Angel,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Firelord Ozai,Avatar: The Last Airbender,Traditionalist-Hero-Demon,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Ty Lee,Avatar: The Last Airbender,Angel-Adventurer,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Hakoda,Avatar: The Last Airbender,Lone Wolf-Angel-Hero,exact,tt9018736,tvSeries,Avatar: The Last Airbender,2024.0,"Action,Adventure,Comedy"
Shrek,Shrek,Demon-Outcast-Lone Wolf,exact,tt0126029,movie,Shrek,2001.0,"Adventure,Animation,Comedy"
Donkey,Shrek,Adventurer,exact,tt0126029,movie,Shrek,2001.0,"Adventure,Animation,Comedy"
Princess Fiona,Shrek,Adventurer-Hero,exact,tt0126029,movie,Shrek,2001.0,"Adventure,Animation,Comedy"
Marianne,Portrait of a Lady on Fire,Angel-Geek-Hero,exact,tt8613070,movie,Portrait of a Lady on Fire,2019.0,"Drama,Romance"
Heloise,Portrait of a Lady on Fire,Geek-Adventurer-Hero,exact,tt8613070,movie,Portrait of a Lady on Fire,2019.0,"Drama,Romance"
Blondie,"The Good, the Bad, and the Ugly",Lone Wolf-Hero,exact,tt38267961,tvSeries,"The Good, the Bad, and the Ugly",2025.0,"Comedy,Drama,Family"
Angel Eyes,"The Good, the Bad, and the Ugly",Hero-Demon,exact,tt38267961,tvSeries,"The Good, the Bad, and the Ugly",2025.0,"Comedy,Drama,Family"
Tuco,"The Good, the Bad, and the Ugly",Outcast-Adventurer-Demon,exact,tt38267961,tvSeries,"The Good, the Bad, and the Ugly",2025.0,"Comedy,Drama,Family"
Donna Sheridan,Mamma Mia!,Hero-Adventurer,exact,tt0795421,movie,Mamma Mia!,2008.0,"Comedy,Musical,Romance"
Sophie Sheridan,Mamma Mia!,Hero-Angel-Adventurer,exact,tt0795421,movie,Mamma Mia!,2008.0,"Comedy,Musical,Romance"
Tanya Chesham-Leigh,Mamma Mia!,Sophisticate-Hero-Adventurer,exact,tt0795421,movie,Mamma Mia!,2008.0,"Comedy,Musical,Romance"
Rosie Mulligan,Mamma Mia!,Adventurer,exact,tt0795421,movie,Mamma Mia!,2008.0,"Comedy,Musical,Romance"
Sam Carmichael,Mamma Mia!,Hero,exact,tt0795421,movie,Mamma Mia!,2008.0,"Comedy,Musical,Romance"
